lemma_slp1	source	registers
tripralamba	vidyut:1	ramayana-sundarakanda:1
tripratizWita	vidyut:2	atharvaveda:2
tripurAntaka	dcs:1	ramayana-sundarakanda:1
tripurArdana	vidyut:1	mahabharata-aranyakaparva:1
tripura	dcs:18	mahabharata-karnaparva:7,shukasaptati:2,amaru-shataka:2
tripuraGAtin	vidyut:2	mahabharata-sauptikaparva:2
tripuraGna	vidyut:6	ramayana-balakanda:3,mahabharata-aranyakaparva:2,mahabharata-dronaparva:1
tripurahan	vidyut:1	mahabharata-dronaparva:1
tripurahara	vidyut:3	shatakatrayam-serebryakov:2,shatakatrayam:1
trirAtra	dcs:28,vidyut:2	mahabharata-aranyakaparva:13,manavadharmashastra:11,kama-sutra:4
triraSri	dcs:2	rigveda:2
trirunnata	vidyut:2	shv-up:2
tris	dcs:70	rigveda:44,manavadharmashastra:7,atharvaveda:5
trisADana	vidyut:1	raghuvamsha:1
trisAhasra	dcs:3,vidyut:1	mahabharata-shalyaparva:2,mahabharata-karnaparva:1,mahabharata-dronaparva:1
trisAmA	dcs:1	mahabharata-aranyakaparva:1
trisTURa	vidyut:2	mahabharata-udyogaparva:2
trisUtrI	vidyut:1	nyaya-bhashya:1
trisaMDyA	dcs:2	devi-gita:2
trisaMDya	dcs:3	mahabharata-aranyakaparva:3
trisama	vidyut:1	ramayana-sundarakanda:1
trisapta	vidyut:2	rigveda:2
trisaptati	dcs:23	mahabharata-dronaparva:12,mahabharata-karnaparva:7,vedanga_jyotisha:2
triskanDa	vidyut:2	mahabharata-sabhaparva:2
trisrotas	vidyut:1,dcs:1	raghuvamsha:2
tristanI	vidyut:1	mahabharata-aranyakaparva:1
trisuparRa	vidyut:1	manavadharmashastra:1
tritAmra	vidyut:1	ramayana-sundarakanda:1
trita	dcs:87	rigveda:65,mahabharata-shalyaparva:15,atharvaveda:7
tritantu	vidyut:2	rigveda:2
tritaya	dcs:7	raghuvamsha:2,paramarthasara-abhinavagupta:2,kama-sutra:1
tritva	dcs:3	nyaya-bhashya:2,mahabharata-ashvamedhikaparva:1
trivAram	vidyut:1	manavadharmashastra:1
trivalI	dcs:1	shatakatrayam-serebryakov:1
trivalIvat	vidyut:1	ramayana-sundarakanda:1
trivanDura	vidyut:13	rigveda:13
trivarRa	vidyut:3	mahabharata-ashvamedhikaparva:1,mahabharata-bhishmaparva:1,mahabharata-mausalaparva:1
trivarUTa	vidyut:14	rigveda:11,atharvaveda:3
trivarga	dcs:24,marker:2	kama-sutra:6,buddhacharita:4,mahabharata-udyogaparva:2
trivartman	vidyut:2	shv-up:2
trivartu	dcs:2	rigveda:2
trivarza	vidyut:1	ramayana-ayodhyakanda:1
triveRu	dcs:9	ramayana-aranyakanda:3,mahabharata-shalyaparva:2,mahabharata-aranyakaparva:1
triveRuka	dcs:2	mahabharata-dronaparva:2
triveda	vidyut:3	manavadharmashastra:1,mahabharata-aranyakaparva:1,mahabharata-udyogaparva:1
trivft	dcs:42	rigveda:15,atharvaveda:13,ch-up:6
trivfza	vidyut:1	atharvaveda:1
triviDa	dcs:149,marker:58	bhagavadgita-prabhupada:14,sankhya-karika:14,gitarthasamgraha-abhinavagupta:13
trivikrama	dcs:5	ramayana-ayodhyakanda:2,shukasaptati:2,mahabharata-bhishmaparva:1
trivizwapa	dcs:23	mahabharata-aranyakaparva:5,mahabharata-udyogaparva:3,mahabharata-adiparva:3
trivizwi	dcs:3	rigveda:3
trivizwiDAtu	vidyut:2	rigveda:2
triyAmA	dcs:9	ramayana-ayodhyakanda:2,mahabharata-dronaparva:2,shatakatrayam-serebryakov:2
triyava	vidyut:1	manavadharmashastra:1
triyojana	vidyut:4	atharvaveda:2,mahabharata-aranyakaparva:1,mahabharata-dronaparva:1
triyuga	vidyut:4,dcs:2	mahabharata-udyogaparva:3,mahabharata-aranyakaparva:2,rigveda:1
trizWa	vidyut:1	rigveda:1
trizaDasTa	dcs:18	rigveda:18
trizaMDi	vidyut:12	atharvaveda:12
trizapta	dcs:4	atharvaveda:4
trizavaRa	dcs:8	manavadharmashastra:3,mahabharata-aranyakaparva:2,ramayana-ayodhyakanda:2
trizazwi	dcs:4	mahabharata-dronaparva:3,mahabharata-karnaparva:1
trizwuB	dcs:18	rigveda:9,atharvaveda:6,ch-up:2
trizwupCandas	vidyut:2	atharvaveda:2
truw	vidyut:3	shatakatrayam-serebryakov:2,mahabharata-adiparva:1
truwi	dcs:6	mahabharata-adiparva:3,nyaya-bhashya:2,mahabharata-udyogaparva:1
truwiSas	dcs:1	mahabharata-udyogaparva:1
tryAyuza	dcs:1	atharvaveda:1
tryaDizWAna	vidyut:1	manavadharmashastra:1
tryaMSa	vidyut:3	vedanga_jyotisha:2,manavadharmashastra:1
tryaNga	vidyut:5	mahabharata-karnaparva:3,mahabharata-dronaparva:2
tryabda	vidyut:3	manavadharmashastra:3
tryaha	vidyut:17	manavadharmashastra:14,mahabharata-aranyakaparva:1,ramayana-balakanda:1
tryakza	dcs:13	mahabharata-sabhaparva:3,mahabharata-aranyakaparva:3,mahabharata-karnaparva:2
tryakzan	vidyut:1	mahabharata-ashvamedhikaparva:1
tryakzara	vidyut:9	ch-up:3,mai-up:2,br-up:2
tryambaka	dcs:36	mahabharata-dronaparva:10,mahabharata-aranyakaparva:7,mahabharata-adiparva:3
tryanIkA	vidyut:1	rigveda:1
tryara	vidyut:2	atharvaveda:2
tryaruRa	vidyut:3,dcs:1	rigveda:4
tryavara	dcs:3	manavadharmashastra:3
tryavi	vidyut:1	rigveda:1
tryazwavarza	vidyut:1	manavadharmashastra:1
tryuDan	vidyut:1	rigveda:1
tryudAya	vidyut:2	rigveda:2
tsArin	dcs:1	rigveda:1
tsar	dcs:7,vidyut:1	rigveda:4,atharvaveda:3,paramarthasara-abhinavagupta:1
tsaru	dcs:8,marker:2	rigveda:4,mahabharata-dronaparva:2,mahabharata-karnaparva:2
tu	dcs:1508,vidyut:1	mahabharata-dronaparva:158,mahabharata-aranyakaparva:142,mahabharata-udyogaparva:136
tuKAra	vidyut:3,dcs:2	mahabharata-karnaparva:2,mahabharata-aranyakaparva:2,mahabharata-sabhaparva:1
tuNgA	dcs:1	raghuvamsha:1
tuNga	dcs:11	gitagovinda:2,shatakatrayam-serebryakov:2,shatakatrayam:2
tuRqa	dcs:8	ramayana-aranyakanda:4,mahabharata-karnaparva:2,mahabharata-shalyaparva:1
tuRqela	vidyut:1	atharvaveda:1
tuRqika	vidyut:1	atharvaveda:1
tuRqikerI	dcs:3	mahabharata-dronaparva:2,mahabharata-karnaparva:1
tuS	dcs:6	rigveda:6
tuSabda	dcs:1	nyaya-bhashya:1
tuYj	vidyut:1	nyaya-bhashya:1
tuYja	dcs:2	rigveda:2
tuc	dcs:1	rigveda:1
tucCya	vidyut:2,dcs:1	rigveda:3
tud	dcs:33,vidyut:8	rigveda:8,mahabharata-adiparva:6,mahabharata-dronaparva:4
tugra	dcs:5,vidyut:5	rigveda:10
tugryA	vidyut:4	rigveda:4
tugryAvfD	dcs:6	rigveda:6
tugrya	dcs:5	rigveda:5
tugvan	dcs:1	rigveda:1
tuhinAdri	dcs:2	amaru-shataka:2
tuhina	dcs:3	shatakatrayam:1,shatakatrayam-serebryakov:1,buddhacharita:1
tuhuRqa	dcs:2	mahabharata-adiparva:2
tuj	dcs:48,vidyut:1	rigveda:47,atharvaveda:2
tujay	dcs:4	rigveda:2,atharvaveda:2
tujya	dcs:2	rigveda:2
tulA	dcs:13	mahabharata-aranyakaparva:4,raghuvamsha:3,nyaya-bhashya:2
tulAmAna	vidyut:1	manavadharmashastra:1
tulAnaGA	dcs:1	mahabharata-adiparva:1
tulay	dcs:7	megha-duta:2,shatakatrayam:2,mahabharata-aranyakaparva:1
tulyAkfti	vidyut:1	mahabharata-aranyakaparva:1
tulya	dcs:160	mahabharata-aranyakaparva:18,mahabharata-udyogaparva:12,mahabharata-karnaparva:8
tulyabala	vidyut:1	mahabharata-dronaparva:1
tulyajAtIya	vidyut:4	nyaya-bhashya:3,yoga-sutry_vyasa-bhashya:1
tulyakAla	vidyut:3	mahabharata-aranyakaparva:2,nyaya-bhashya:1
tulyakulya	vidyut:1	shatakatrayam-serebryakov:1
tulyanAman	vidyut:1	mahabharata-adiparva:1
tulyanindAstuti	vidyut:6,marker:2	bhagavadgity:1,bhagavadgita-1909:1,mahabharata-bhishmaparva:1
tulyarUpa	vidyut:6	mahabharata-dronaparva:2,mahabharata-udyogaparva:2,mahabharata-sabhaparva:1
tulyatA	vidyut:4	vedartha-samgraha_ramanuja:2,mahabharata-adiparva:1,mahabharata-karnaparva:1
tulyatejas	vidyut:2	mahabharata-adiparva:2
tulyavayas	vidyut:3	mahabharata-shantiparva:3
tulyavikrama	vidyut:1	ramayana-sundarakanda:1
tumbI	dcs:1	kama-sutra:1
tumburu	dcs:19	mahabharata-sabhaparva:4,mahabharata-adiparva:3,ramayana-ayodhyakanda:2
tumra	vidyut:3,dcs:2	rigveda:5
tumula	dcs:225	mahabharata-dronaparva:65,mahabharata-bhishmaparva:45,mahabharata-shalyaparva:15
tundI	vidyut:1	ramayana-aranyakanda:1
tunda	dcs:1	hatha-yoga-pradipika:1
tunnavAya	dcs:2	ramayana-ayodhyakanda:1,manavadharmashastra:1
tur	dcs:22	rigveda:20,atharvaveda:2
turAyaRa	dcs:1	manavadharmashastra:1
turAzAh	dcs:5	rigveda:3,atharvaveda:1,raghuvamsha:1
turIpa	vidyut:3,dcs:2	rigveda:4,atharvaveda:1
turIyArDa	vidyut:1	mahabharata-adiparva:1
turIya	dcs:36	rigveda:14,atharvaveda:10,br-up:6
turIyaka	vidyut:1	devi-gita:1
tura	dcs:58	rigveda:49,br-up:4,atharvaveda:3
turaMgI	vidyut:2	mahabharata-striparva:2
turaMga	dcs:11,vidyut:2	raghuvamsha:4,buddhacharita:3,mahabharata-dronaparva:2
turaMgama	dcs:11,vidyut:1	buddhacharita:4,mahabharata-dronaparva:2,raghuvamsha:1
turaRa	dcs:2	rigveda:2
turaRy	dcs:3	rigveda:3
turaRyasad	dcs:2	rigveda:2
turaRyu	dcs:1,vidyut:1	rigveda:2
turagAtu	vidyut:2	rigveda:1,atharvaveda:1
turaga	dcs:88	mahabharata-karnaparva:19,mahabharata-dronaparva:14,mahabharata-adiparva:9
turaspeya	dcs:2	rigveda:2
turay	dcs:3	rigveda:3
turayA	vidyut:2	rigveda:1,mahabharata-sabhaparva:1
turvIti	dcs:5,vidyut:4	rigveda:9
turva	vidyut:2	rigveda:2
turvaRi	dcs:7,vidyut:3	rigveda:10
turvaSa	dcs:38	rigveda:38
turvasu	vidyut:7,dcs:2	mahabharata-adiparva:9
turyAtIta	dcs:1	pratyabhijna-hridaya_kshemaraja:1
turya	dcs:7	hatha-yoga-pradipika:2,shiva-sutry_sharma:2,paramarthasara-abhinavagupta:1
tus	vidyut:3	mahabharata-shantiparva:2,shatakatrayam:1
tuturvaRi	vidyut:1	rigveda:1
tuvImaGa	dcs:11	rigveda:11
tuvIrava	dcs:1	rigveda:1
tuvIravat	dcs:1	rigveda:1
tuviSagma	vidyut:1	rigveda:1
tuviSuzma	vidyut:4	rigveda:4
tuvibADa	vidyut:1	rigveda:1
tuvidyumna	vidyut:9,dcs:1	rigveda:10
tuvigrIva	vidyut:3	rigveda:3
tuvijAta	vidyut:16	rigveda:16
tuvikUrmi	dcs:6,vidyut:3	rigveda:9
tuvikUrmin	vidyut:1	rigveda:1
tuvikratu	vidyut:1	rigveda:1
tuvikza	vidyut:1	rigveda:1
tuvikzatra	vidyut:1	atharvaveda:1
tuvimAtra	dcs:1	rigveda:1
tuvimaGa	vidyut:1	rigveda:1
tuvimrakza	vidyut:1	rigveda:1
tuvinfmRa	vidyut:9	rigveda:9
tuviprati	vidyut:2	rigveda:2
tuvirADas	vidyut:1	rigveda:1
tuvivAja	vidyut:1	rigveda:1
tuvizmat	dcs:11,vidyut:5	rigveda:16
tuvizvaRas	vidyut:1	rigveda:1
tuvizvaRi	dcs:8	rigveda:8
tuvizvan	dcs:1	rigveda:1
tuvizwama	dcs:3,vidyut:1	rigveda:3,atharvaveda:1
tuz	dcs:177,vidyut:3	mahabharata-aranyakaparva:34,mahabharata-adiparva:12,ramayana-balakanda:10
tuzArAdri	dcs:3	shatakatrayam-serebryakov:2,shatakatrayam:1
tuzAra	dcs:3	ramayana-aranyakanda:3
tuzAravarzin	vidyut:1	raghuvamsha:1
tuza	dcs:11	atharvaveda:4,manavadharmashastra:3,kama-sutra:2
tuzay	dcs:1	rigveda:1
tuzwi	dcs:53	mahabharata-aranyakaparva:11,sankhya-karika:10,mahabharata-adiparva:4
tuzwida	vidyut:1	devi-gita:1
tuzwikara	vidyut:2	manavadharmashastra:1,mahabharata-aranyakaparva:1
tvAdAta	vidyut:2,dcs:2	rigveda:4
tvAdUta	dcs:2	rigveda:2
tvAdatta	dcs:2	rigveda:2
tvAdfS	dcs:3	kat-up:2,mahabharata-adiparva:1
tvAdfSa	vidyut:6,dcs:5	mahabharata-udyogaparva:3,mahabharata-sabhaparva:3,mahabharata-dronaparva:1
tvAdfSaka	vidyut:1	mahabharata-udyogaparva:1
tvAri	vidyut:6	ramayana-ayodhyakanda:2,mahabharata-aranyakaparva:2,mahabharata-adiparva:1
tvAvasu	vidyut:1	rigveda:1
tvAvat	dcs:12	rigveda:12
tvAvfDa	vidyut:1	rigveda:1
tvAyA	dcs:10	rigveda:10
tvAyat	dcs:6	rigveda:6
tvAyu	dcs:2,vidyut:2	rigveda:4
tvAzwrI	dcs:1	mahabharata-adiparva:1
tvAzwra	dcs:20	rigveda:7,mahabharata-dronaparva:5,mahabharata-udyogaparva:2
tva	dcs:2074,vidyut:1	rigveda:474,mahabharata-aranyakaparva:168,ramayana-ayodhyakanda:163
tvaMkAra	dcs:1	manavadharmashastra:1
tvaYc	vidyut:1	mahabharata-bhishmaparva:1
tvac	dcs:161	rigveda:33,atharvaveda:22,mahabharata-ashvamedhikaparva:12
tvaca	vidyut:1	atharvaveda:1
tvad	dcs:10391	rigveda:2484,mahabharata-aranyakaparva:856,atharvaveda:754
tvadBaya	vidyut:1	ramayana-ayodhyakanda:1
tvadDita	vidyut:2	mahabharata-karnaparva:1,mahabharata-dronaparva:1
tvadIya	dcs:80,vidyut:1	mahabharata-dronaparva:29,mahabharata-karnaparva:19,mahabharata-bhishmaparva:13
tvadanya	vidyut:31,marker:14	bhagavadgita-burba:3,bhagavadgita-1788:3,bhagavadgita-1909:3
tvadarTam	vidyut:15	mahabharata-adiparva:4,mahabharata-aranyakaparva:3,ramayana-ayodhyakanda:2
tvadarTe	vidyut:16	mahabharata-karnaparva:7,mahabharata-udyogaparva:2,ramayana-ayodhyakanda:2
tvadgfha	vidyut:1	shukasaptati:1
tvadrik	dcs:1	rigveda:1
tvadviDa	vidyut:10,dcs:5	ramayana-ayodhyakanda:3,mahabharata-shalyaparva:3,mahabharata-striparva:2
tvadviyoga	vidyut:2	ramayana-ayodhyakanda:1,ramayana-sundarakanda:1
tvagBedaka	vidyut:1	manavadharmashastra:1
tvagasTiBUta	vidyut:1	mahabharata-ashvamedhikaparva:1
tvagdozin	dcs:1	mahabharata-udyogaparva:1
tvagindriya	vidyut:3	sankhya-karika:2,nyaya-bhashya:1
tvaguttarAsaNgavat	vidyut:1	kumarasambhava:1
tvaksAra	dcs:1	mahabharata-bhishmaparva:1
tvaksAravyavahAravat	vidyut:1	manavadharmashastra:1
tvakz	vidyut:1	rigveda:1
tvakzas	dcs:4	rigveda:4
tvar	dcs:429,vidyut:5	mahabharata-dronaparva:129,mahabharata-karnaparva:56,mahabharata-adiparva:43
tvarA	dcs:43	mahabharata-dronaparva:9,ramayana-ayodhyakanda:7,mahabharata-karnaparva:5
tvarAvat	dcs:5,vidyut:1	mahabharata-aranyakaparva:1,mahabharata-bhishmaparva:1,buddhacharita:1
tvarAyukta	vidyut:5	mahabharata-dronaparva:2,mahabharata-aranyakaparva:1,mahabharata-bhishmaparva:1
tvaraRa	dcs:1	atharvaveda:1
tvaray	dcs:21	ramayana-ayodhyakanda:6,mahabharata-dronaparva:3,mahabharata-shantiparva:3
tvarita	dcs:1	ramayana-balakanda:1
tvaritam	dcs:15	mahabharata-dronaparva:4,ramayana-ayodhyakanda:3,mahabharata-adiparva:2
tvaritavikrama	vidyut:1	ramayana-balakanda:1
tvatkfta	vidyut:45	ramayana-balakanda:7,mahabharata-aranyakaparva:7,mahabharata-udyogaparva:6
tvatprasUta	vidyut:1	mahabharata-sabhaparva:1
tvayata	dcs:2	rigveda:2
tvazwf	dcs:150	rigveda:72,atharvaveda:39,mahabharata-dronaparva:6
tveza	dcs:49	rigveda:44,atharvaveda:4,mahabharata-dronaparva:1
tvezaTa	vidyut:1	rigveda:1
tvezadyumna	vidyut:1	rigveda:1
tvezanfmRa	vidyut:1	rigveda:1
tvezapratIka	vidyut:2	rigveda:2
tvezaraTa	vidyut:1	rigveda:1
tvezas	dcs:1	rigveda:1
tvezayAma	vidyut:1	rigveda:1
tvezi	vidyut:1	rigveda:1
tvezya	dcs:2	rigveda:2
tviz	dcs:25,vidyut:2	rigveda:18,atharvaveda:6,mahabharata-karnaparva:2
tvizImat	dcs:6,vidyut:1	rigveda:4,atharvaveda:3
tvizi	dcs:4	rigveda:4
tvizita	vidyut:1	atharvaveda:1
tvota	dcs:19	rigveda:19
tvoti	dcs:2	rigveda:2
tyAga	dcs:204,marker:10	bhagavadgita-prabhupada:15,mahabharata-bhishmaparva:14,bhagavadgita-1909:13
tyAgavat	dcs:3	mahabharata-shantiparva:3
tyAgin	dcs:17,marker:4	bhagavadgita-prabhupada:5,bhagavadgita-radha:3,bhagavadgity:2
tyAjay	dcs:3	amaru-shataka:1,megha-duta:1,mahabharata-dronaparva:1
tya	dcs:128	rigveda:110,atharvaveda:7,br-up:7
tyaj	dcs:713,vidyut:80	mahabharata-aranyakaparva:56,ramayana-ayodhyakanda:50,mahabharata-bhishmaparva:42
tyajas	dcs:9	rigveda:7,atharvaveda:2
tyaktAgni	vidyut:1	manavadharmashastra:1
tyaktAtman	vidyut:7,dcs:5	mahabharata-udyogaparva:6,mahabharata-dronaparva:3,mahabharata-shalyaparva:2
tyaktajIvita	vidyut:16,marker:4	mahabharata-udyogaparva:2,bhagavadgita-sharma:2,ramayana-sundarakanda:2
tyaktaprARa	vidyut:2	mahabharata-udyogaparva:1,mahabharata-bhishmaparva:1
tyaktu	dcs:13	buddhacharita:4,mahabharata-aranyakaparva:2,mahabharata-udyogaparva:2
tyaktukAma	vidyut:1	kama-sutra:1
u	dcs:143,vidyut:5	rigveda:81,atharvaveda:41,mahabharata-dronaparva:4
uB	dcs:168,vidyut:2	rigveda:99,atharvaveda:29,raghuvamsha:4
uBa	dcs:63	rigveda:27,atharvaveda:10,mahabharata-bhishmaparva:3
uBayAda	vidyut:2	atharvaveda:2
uBayAdat	dcs:1	atharvaveda:1
uBayAhasti	dcs:1	rigveda:1
uBayAtmaka	vidyut:5	sankhya-karika:4,manavadharmashastra:1
uBayAvin	dcs:5	rigveda:3,atharvaveda:2
uBaya	dcs:349	rigveda:73,atharvaveda:19,mahabharata-udyogaparva:19
uBayaTA	dcs:7	nyaya-bhashya:7
uBayapAd	dcs:1	ch-up:1
uBayataHprajYa	vidyut:1	man-up:1
uBayatas	dcs:27	kama-sutra:10,mahabharata-aranyakaparva:3,mahabharata-dronaparva:2
uBayatastIkzRa	vidyut:1	manavadharmashastra:1
uBayatodat	dcs:1	manavadharmashastra:1
uBayatra	dcs:10	manavadharmashastra:2,nyaya-bhashya:2,rigveda:2
uDan	dcs:1	rigveda:1
uKA	dcs:4	rigveda:3,atharvaveda:1
uKa	dcs:1	atharvaveda:1
uKacCid	vidyut:2	rigveda:2
uKya	vidyut:2	atharvaveda:2
uSAnA	vidyut:1	rigveda:1
uSInara	dcs:15	mahabharata-udyogaparva:4,mahabharata-adiparva:4,mahabharata-aranyakaparva:3
uSIra	dcs:2	ramayana-aranyakanda:2
uSIrabIja	vidyut:2,dcs:1	mahabharata-udyogaparva:2,mahabharata-aranyakaparva:1
uSIraka	dcs:2	kama-sutra:2
uSaDak	dcs:1	rigveda:1
uSanA	dcs:2	rigveda:2
uSanas	dcs:67	rigveda:21,mahabharata-adiparva:13,bhagavadgita-burba:2
uSat	vidyut:10	rigveda:9,atharvaveda:1
uSij	dcs:40	rigveda:40
uYCa	dcs:3	manavadharmashastra:1,buddhacharita:1,mahabharata-ashvamedhikaparva:1
uYCaSila	vidyut:2	manavadharmashastra:2
uYCavftti	vidyut:6	mahabharata-ashvamedhikaparva:5,manavadharmashastra:1
ubj	vidyut:3,dcs:2	rigveda:4,atharvaveda:1
uc	dcs:9,vidyut:3	rigveda:10,atharvaveda:2
ucC	vidyut:3,marker:1	rigveda:3,ramayana-ayodhyakanda:1
ucCIrzaka	vidyut:1	manavadharmashastra:1
ucCad	vidyut:3	rigveda:3
ucCal	dcs:1	gitarthasamgraha-abhinavagupta:1
ucCeda	dcs:4,marker:1	mahabharata-udyogaparva:2,nyaya-bhashya:1,yoga-sutry_vyasa-bhashya:1
ucCedavAda	vidyut:1	yoga-sutry_vyasa-bhashya:1
ucCedi	vidyut:2	nyaya-bhashya:1,shatakatrayam:1
ucCezaRa	dcs:2	manavadharmashastra:2
ucCiKa	vidyut:2	mahabharata-adiparva:1,raghuvamsha:1
ucCid	dcs:8,vidyut:7	mahabharata-adiparva:3,ramayana-aranyakanda:2,shukasaptati:2
ucCilInDra	dcs:1	megha-duta:1
ucCiz	dcs:3,vidyut:3	atharvaveda:4,rigveda:1,manavadharmashastra:1
ucCizwa	dcs:87	atharvaveda:31,manavadharmashastra:16,mahabharata-aranyakaparva:6
ucCizwaBojana	vidyut:2	manavadharmashastra:1,mahabharata-karnaparva:1
ucCizwaBojin	vidyut:1	manavadharmashastra:1
ucCocana	dcs:2	atharvaveda:2
ucCozaRa	dcs:19	bhagavadgita-1788:3,bhagavadgita-smirnov:2,bhagavadgita-prabhupada:2
ucCozay	dcs:1	ramayana-ayodhyakanda:1
ucCraya	dcs:5	mahabharata-adiparva:3,mahabharata-aranyakaparva:2
ucCri	dcs:55,vidyut:1	ramayana-sundarakanda:11,mahabharata-aranyakaparva:9,mahabharata-dronaparva:6
ucCuz	dcs:1	ch-up:1
ucCuzma	dcs:1	rigveda:1
ucCvAsa	dcs:5	mahabharata-ashvamedhikaparva:2,rigveda:1,atharvaveda:1
ucCvAsay	dcs:2	megha-duta:2
ucCvaYc	vidyut:2,dcs:2	rigveda:2,atharvaveda:2
ucCvas	dcs:9,vidyut:2	mahabharata-aranyakaparva:2,manavadharmashastra:2,ramayana-ayodhyakanda:1
ucCvi	dcs:4	amaru-shataka:2,br-up:2
ucaTa	dcs:10,vidyut:1	rigveda:11
ucaTya	dcs:1	rigveda:1
uccA	dcs:15	rigveda:14,atharvaveda:1
uccAbuDna	vidyut:1	rigveda:1
uccAcakra	vidyut:1	rigveda:1
uccAra	dcs:3	manavadharmashastra:2,nyaya-bhashya:1
uccAraRa	dcs:6	nyaya-bhashya:6
uccAray	dcs:17	mahabharata-aranyakaparva:6,mahabharata-udyogaparva:3,sankhya-karika:2
uccAri	vidyut:1	nyaya-bhashya:1
uccAvaca	dcs:26	manavadharmashastra:4,mahabharata-adiparva:3,mahabharata-dronaparva:3
ucca	dcs:15	kama-sutra:5,ramayana-ayodhyakanda:3,ramayana-sundarakanda:2
uccal	dcs:2	raghuvamsha:2
uccanIca	vidyut:3	devi-gita:2,mahabharata-ashvamedhikaparva:1
uccar	dcs:25,vidyut:2	rigveda:8,mahabharata-udyogaparva:5,raghuvamsha:3
uccasaMSraya	vidyut:1	raghuvamsha:1
uccatA	vidyut:1	mahabharata-aranyakaparva:1
uccatara	dcs:3	mahabharata-aranyakaparva:2,kama-sutra:1
uccaya	dcs:1	raghuvamsha:1
ucci	vidyut:1	kama-sutra:1
uccikramiz	dcs:1	ch-up:1
ucita	dcs:69,marker:2	ramayana-ayodhyakanda:23,kama-sutra:8,mahabharata-aranyakaparva:5
ucitadarSitva	vidyut:1	buddhacharita:1
ucitatva	dcs:1	mahabharata-adiparva:1
ud	dcs:197,marker:3	rigveda:121,atharvaveda:63,ch-up:13
udAay	vidyut:2	atharvaveda:2
udAcar	vidyut:1,dcs:1	rigveda:1,atharvaveda:1
udAgA	dcs:1	atharvaveda:1
udAhAra	dcs:1	ramayana-ayodhyakanda:1
udAharaRa	dcs:27	nyaya-bhashya:26,mahabharata-udyogaparva:1
udAhf	dcs:95,vidyut:51	mahabharata-aranyakaparva:13,bhagavadgita-prabhupada:13,mahabharata-ashvamedhikaparva:11
udAi	vidyut:1	atharvaveda:1
udAkf	dcs:2	br-up:1,atharvaveda:1
udAna	dcs:41	mahabharata-ashvamedhikaparva:12,mai-up:5,ch-up:4
udAra	dcs:80	atharvaveda:10,mahabharata-aranyakaparva:8,gitagovinda:7
udAraTi	vidyut:2,dcs:2	rigveda:2,atharvaveda:2
udAradarSana	vidyut:1	kumarasambhava:1
udArasattva	vidyut:1	mahabharata-sabhaparva:1
udAravIrya	vidyut:2	mahabharata-karnaparva:1,mahabharata-aranyakaparva:1
udAravfttArTapada	vidyut:1	ramayana-balakanda:1
udAruh	dcs:1	atharvaveda:1
udAs	dcs:2	kama-sutra:1,gitagovinda:1
udAsIna	dcs:52	manavadharmashastra:5,ramayana-ayodhyakanda:4,bhagavadgita-erman:3
udAsTA	vidyut:1	atharvaveda:1
udAsa	dcs:1	mahabharata-dronaparva:1
udAtta	dcs:5	ramayana-ayodhyakanda:2,atma-up:2,nyaya-bhashya:1
udAvah	dcs:13	mahabharata-dronaparva:7,mahabharata-adiparva:2,mahabharata-bhishmaparva:2
udAvarta	dcs:1	mahabharata-udyogaparva:1
udAvasu	vidyut:2	ramayana-balakanda:2
udAyuDa	vidyut:9,dcs:4	mahabharata-dronaparva:4,mahabharata-udyogaparva:2,mahabharata-adiparva:2
udBAs	dcs:6,vidyut:1	mahabharata-adiparva:2,mahabharata-udyogaparva:1,kumarasambhava:1
udBAvana	dcs:1	mahabharata-adiparva:1
udBAvay	dcs:1	mahabharata-udyogaparva:1
udBU	dcs:14,vidyut:3	atharvaveda:3,mai-up:3,mahabharata-adiparva:2
udBUtarUpa	vidyut:1	nyaya-bhashya:1
udBUtatva	vidyut:1	mai-up:1
udBava	dcs:38,marker:2	bhagavadgita-1914:3,gitarthasamgraha-abhinavagupta:3,bhagavadgity:3
udBeda	dcs:3	shatakatrayam:1,shatakatrayam-serebryakov:1,megha-duta:1
udBeday	dcs:1	kama-sutra:1
udBedi	vidyut:1	yoga-sutry_vyasa-bhashya:1
udBf	dcs:6,vidyut:5	atharvaveda:8,rigveda:2,gitagovinda:1
udBid	dcs:38,vidyut:1	atharvaveda:29,rigveda:8,kumarasambhava:2
udBida	dcs:2	mahabharata-ashvamedhikaparva:2
udBijja	dcs:7,vidyut:2	ait-up:2,ch-up:2,mahabharata-ashvamedhikaparva:2
udBram	dcs:18,vidyut:3	ramayana-aranyakanda:5,mahabharata-bhishmaparva:4,mahabharata-dronaparva:2
udDA	vidyut:6,dcs:1	atharvaveda:4,rigveda:2,raghuvamsha:1
udDAra	dcs:10	manavadharmashastra:7,nyaya-bhashya:2,kama-sutra:1
udDAray	dcs:1	mahabharata-ashvamedhikaparva:1
udDAri	vidyut:1	raghuvamsha:1
udDU	dcs:40	mahabharata-dronaparva:13,mahabharata-bhishmaparva:3,ramayana-aranyakanda:3
udDan	dcs:18	mahabharata-dronaparva:5,ramayana-aranyakanda:4,ramayana-ayodhyakanda:2
udDaraRa	dcs:3	mahabharata-adiparva:1,raghuvamsha:1,ramayana-balakanda:1
udDartu	dcs:1	mahabharata-aranyakaparva:1
udDarzaRa	dcs:1	kama-sutra:1
